,0
30611,7577.41
30612,7701.56
30613,7714.63
30614,7866.53
30615,7949.07
30616,7932.42
30617,7959.53
30618,7887.68
30619,7910.67
30620,7859.26
30621,7748.63
30622,7728.31
30623,7706.58
30624,7612.71
30625,7578.67
30626,7519.28
30627,7398.35
30628,7367.36
30629,7360.95
30630,7301.39
30631,7278.22
30632,7297.52
30633,7275.9
30634,7246.36
30635,7211.39
30636,7201.68
30637,7140.51
30638,7102.49
30639,7110.65
30640,7128.69
30641,7200.02
30642,7202.44
30643,7107.66
30644,7118.87
30645,7082.1
30646,7134.45
30647,7114.26
30648,7141.28
30649,7139.99
30650,7252.36
30651,7234.88
30652,7202.91
30653,7281.87
30654,7325.9
30655,7386.22
30656,7386.8
30657,7409.88
30658,7472.16
30659,7588.78
30660,7651.82
30661,7776.67
30662,7889.35
30663,7982.23
30664,8056.64
30665,8202.8
30666,8290.5
30667,8304.61
30668,8471.04
30669,8555.44
30670,8715.11
30671,8797.0
30672,8804.06
30673,8811.35
30674,8873.57
30675,9016.6
30676,9034.9
30677,9153.35
30678,9159.77
30679,9084.16
30680,9213.17
30681,9215.6
30682,9185.11
30683,9210.47
30684,9143.48
30685,9127.91
30686,9182.13
30687,9144.67
30688,9129.58
30689,9106.22
30690,9038.05
30691,8998.14
30692,8993.99
30693,8845.75
30694,8784.74
30695,8742.28
30696,8639.78
30697,8521.85
30698,8439.16
30699,8360.28
30700,8287.27
30701,8157.84
30702,8099.04
30703,8169.99
30704,8052.58
30705,8052.28
30706,8068.71
30707,7938.46
30708,7964.07
30709,7934.84
30710,7894.33
30711,7810.2
30712,7771.52
30713,7701.98
30714,7636.66
30715,7667.4
30716,7474.55
30717,7629.13
30718,7519.39
30719,7452.65
30720,7404.73
30721,7306.22
30722,7238.2
30723,7183.22
30724,7148.11
30725,6991.54
30726,6891.76
30727,6786.16
30728,6719.88
30729,6716.84
30730,6601.54
30731,6519.1
30732,6498.49
30733,6457.92
30734,6483.94
30735,6454.01
30736,6399.82
30737,6386.4
30738,6398.0
30739,6373.64
30740,6418.2
30741,6435.35
30742,6403.26
30743,6418.46
30744,6574.76
30745,6591.05
30746,6639.48
30747,6698.83
30748,6696.74
30749,6804.06
30750,6994.4
30751,7114.99
30752,7219.98
30753,7462.96
30754,7650.62
30755,7687.49
30756,7816.33
30757,7944.42
30758,7991.97
30759,8063.65
30760,8146.83
30761,8155.45
30762,8140.85
30763,8061.39
30764,8065.46
30765,8076.14
30766,7987.79
30767,7903.9
30768,7953.07
30769,7895.96
30770,7897.1
30771,7871.05
30772,7839.96
30773,7746.59
30774,7740.88
30775,7604.41
30776,7556.58
30777,7561.78
30778,7489.64
30779,7451.66
30780,7454.22
30781,7377.82
30782,7392.88
30783,7411.85
30784,7356.04
30785,7249.86
30786,7224.96
30787,7221.51
30788,7193.09
30789,7276.79
30790,7281.09
30791,7329.79
30792,7336.81
30793,7286.99
30794,7376.07
30795,7504.85
30796,7449.7
30797,7536.01
30798,7565.57
30799,7614.11
30800,7605.93
30801,7743.5
30802,7723.59
30803,7795.06
30804,7840.64
30805,7925.65
30806,8033.58
30807,8072.2
30808,8244.53
30809,8352.12
30810,8513.14
30811,8491.37
30812,8571.97
30813,8615.14
30814,8785.02
30815,8791.85
30816,8873.97
30817,8862.47
30818,8928.42
30819,8978.96
30820,9085.45
30821,9071.55
30822,9086.29
30823,8930.06
30824,8943.8
30825,8892.62
30826,8934.01
30827,8875.04
30828,8805.55
30829,8782.64
30830,8789.86
30831,8774.71
30832,8739.71
30833,8732.88
30834,8683.8
30835,8668.61
30836,8524.34
30837,8426.2
30838,8407.96
30839,8314.3
30840,8248.71
30841,8204.17
30842,8081.66
30843,8006.82
30844,7965.69
30845,7850.26
30846,7827.81
30847,7856.05
30848,7819.95
30849,7836.94
30850,7775.91
30851,7673.51
30852,7703.8
30853,7720.81
30854,7610.26
30855,7601.02
30856,7574.16
30857,7477.14
30858,7502.91
30859,7382.18
30860,7314.74
30861,7312.05
30862,7296.49
30863,7244.66
30864,7229.95
30865,7137.51
30866,6998.38
30867,6931.22
30868,6936.37
30869,6861.98
30870,6765.19
30871,6762.67
30872,6623.47
30873,6533.96
30874,6450.52
30875,6348.45
30876,6317.86
30877,6245.41
30878,6229.77
30879,6265.86
30880,6234.33
30881,6214.36
30882,6227.88
30883,6173.7
30884,6136.06
30885,6166.53
30886,6102.83
30887,6186.85
30888,6183.75
30889,6222.51
30890,6219.69
30891,6264.83
30892,6332.93
30893,6297.36
30894,6404.06
30895,6491.18
30896,6510.08
30897,6573.06
30898,6602.56
30899,6728.73
30900,6817.02
30901,6875.07
30902,6932.04
30903,7005.49
30904,7064.25
30905,7176.02
30906,7173.46
30907,7183.71
30908,7285.19
30909,7376.08
30910,7409.79
30911,7400.53
30912,7496.01
30913,7498.55
30914,7554.04
30915,7532.51
30916,7467.51
30917,7448.52
30918,7468.52
30919,7442.75
30920,7332.66
30921,7306.58
30922,7255.89
30923,7084.43
30924,7054.02
30925,7088.8
30926,7040.0
30927,7017.29
30928,6986.2
30929,7015.6
30930,6978.99
30931,6897.66
30932,6887.84
30933,6871.53
30934,6870.02
30935,6735.45
30936,6538.09
30937,6497.5
30938,6563.36
30939,6445.48
30940,6495.53
30941,6454.69
30942,6529.65
30943,6503.59
30944,6457.57
30945,6411.17
30946,6427.36
30947,6434.05
30948,6403.79
30949,6434.98
30950,6470.35
30951,6555.66
30952,6613.21
30953,6644.68
30954,6683.57
30955,6741.33
30956,6841.21
30957,6998.02
30958,7061.11
30959,7090.77
30960,7093.85
30961,7270.01
30962,7357.51
30963,7469.12
30964,7647.03
30965,7706.26
30966,7735.57
30967,7748.08
30968,7740.9
30969,7911.97
30970,7990.15
30971,7959.43
30972,7945.89
30973,7952.21
30974,7996.31
30975,7973.95
30976,7966.83
30977,7886.77
30978,7862.2
30979,7789.82
30980,7774.38
30981,7725.48
30982,7675.01
30983,7644.14
30984,7623.5
30985,7572.52
30986,7452.98
30987,7425.13
30988,7386.84
30989,7282.25
30990,7278.21
30991,7246.66
30992,7267.3
30993,7224.1
30994,7174.43
30995,7218.11
30996,7137.17
30997,7220.72
30998,7181.79
30999,7137.66
31000,7135.61
31001,7002.57
31002,7000.62
31003,6946.28
31004,6849.99
31005,6883.11
31006,6864.23
31007,6754.41
31008,6743.46
31009,6662.31
31010,6568.29
31011,6578.72
31012,6494.28
31013,6416.94
31014,6367.85
31015,6243.56
31016,6180.76
31017,6069.6
31018,6053.57
31019,6094.53
31020,5972.42
31021,6012.8
31022,6030.03
31023,5952.13
31024,5912.3
31025,5848.43
31026,5819.8
31027,5838.23
31028,5847.52
31029,5915.13
31030,5934.55
31031,5926.65
31032,5937.68
31033,5877.13
31034,5854.21
31035,5992.82
31036,5920.02
31037,6047.17
31038,6191.97
31039,6165.77
31040,6167.34
31041,6162.94
31042,6315.1
31043,6281.74
31044,6184.09
31045,6377.55
31046,6364.76
31047,6511.59
31048,6495.39
31049,6422.19
31050,6496.71
31051,6467.8
31052,6433.29
31053,6449.62
31054,6370.55
31055,6369.97
31056,6338.05
31057,6298.47
31058,6179.48
31059,6104.78
31060,5986.99
31061,5943.68
31062,5964.42
31063,5851.1
31064,5733.2
31065,5710.24
31066,5591.47
31067,5509.2
31068,5508.14
31069,5468.88
31070,5462.9
31071,5375.93
31072,5316.97
31073,5208.39
31074,5162.74
31075,5240.17
31076,5171.0
31077,5172.05
31078,5177.11
31079,5219.94
31080,5186.56
31081,5167.81
31082,5174.05
31083,5211.6
31084,5167.37
31085,5166.43
31086,5217.37
31087,5234.22
31088,5374.25
31089,5441.36
31090,5489.1
31091,5521.49
31092,5620.93
31093,5738.51
31094,5790.17
31095,5917.09
31096,6028.4
31097,6153.74
31098,6270.19
31099,6487.75
31100,6659.97
31101,6708.27
31102,6825.8
31103,6992.27
31104,7204.97
31105,7261.99
31106,7407.42
31107,7575.45
31108,7746.61
31109,7824.3
31110,7916.93
31111,8077.53
31112,8187.07
31113,8249.82
31114,8248.57
31115,8139.96
31116,8139.06
31117,8121.97
31118,8194.4
31119,8151.73
31120,8201.76
31121,8136.24
31122,8138.68
31123,8074.32
31124,7954.17
31125,7959.57
31126,7845.73
31127,7872.2
31128,7746.13
31129,7724.99
31130,7597.81
31131,7555.12
31132,7462.02
31133,7338.89
31134,7385.44
31135,7336.49
31136,7279.4
31137,7299.42
31138,7243.45
31139,7165.36
31140,7213.15
31141,7165.63
31142,7044.81
31143,7014.11
31144,7051.52
31145,6881.66
31146,6931.38
31147,6846.62
31148,6726.1
31149,6769.03
31150,6696.96
31151,6653.13
31152,6579.71
31153,6568.53
31154,6543.37
31155,6520.84
31156,6473.93
31157,6325.05
31158,6281.24
31159,6251.29
31160,6148.81
31161,6112.18
31162,6025.02
31163,6061.21
31164,6017.6
31165,5980.58
31166,6029.86
31167,5945.3
31168,5972.87
31169,5938.99
31170,5995.63
31171,5903.34
31172,5965.94
31173,6059.67
31174,6040.82
31175,6084.3
31176,6131.23
31177,6239.27
31178,6297.88
31179,6294.21
31180,6345.71
31181,6486.24
31182,6665.17
31183,6964.14
31184,6966.7
31185,7183.55
31186,7227.83
31187,7382.5
31188,7472.52
31189,7577.41
31190,7744.29
31191,7770.45
31192,7950.75
31193,7843.74
31194,7913.23
31195,7835.09
31196,7862.65
31197,7695.07
31198,7699.97
31199,7703.86
31200,7625.73
31201,7537.27
31202,7518.33
31203,7509.24
31204,7425.71
31205,7432.53
31206,7483.55
31207,7386.71
31208,7313.05
31209,7267.09
31210,7101.33
31211,7024.96
31212,7192.38
31213,6991.83
31214,7027.94
31215,7054.03
31216,6908.06
31217,6943.64
31218,7032.42
31219,6907.77
31220,6897.49
31221,6752.34
31222,6727.81
31223,6840.8
31224,6886.62
31225,6891.69
31226,6822.21
31227,6926.96
31228,6841.99
31229,6855.02
31230,6857.95
31231,6896.74
31232,6933.9
31233,6950.2
31234,7046.96
31235,7045.98
31236,7118.58
31237,6953.03
31238,7083.74
31239,7181.02
31240,7260.74
31241,7335.02
31242,7290.21
31243,7435.63
31244,7529.26
31245,7589.61
31246,7737.57
31247,7793.64
31248,7898.65
31249,8031.55
31250,8165.2
31251,8216.82
31252,8456.68
31253,8563.49
31254,8637.71
31255,8672.15
31256,8772.62
31257,8835.13
31258,8778.12
31259,8819.56
31260,8715.96
31261,8712.57
31262,8688.07
31263,8709.55
31264,8630.01
31265,8629.54
31266,8499.18
31267,8423.43
31268,8344.32
31269,8259.95
31270,8194.11
31271,8034.63
31272,8030.56
31273,7901.36
31274,7891.99
31275,7825.46
31276,7667.86
31277,7577.14
31278,7610.15
31279,7646.59
31280,7655.83
31281,7571.11
31282,7508.83
31283,7395.92
31284,7443.44
31285,7477.55
31286,7437.36
31287,7359.97
31288,7364.16
31289,7245.01
31290,7247.09
31291,7268.62
31292,7159.02
31293,7212.48
31294,7142.96
31295,7055.34
31296,7023.13
31297,6983.09
31298,6814.39
31299,6827.05
31300,6801.36
31301,6616.93
31302,6578.59
31303,6495.05
31304,6456.15
31305,6368.44
31306,6331.97
31307,6264.03
31308,6222.67
31309,6116.83
31310,6069.37
31311,6127.49
31312,6114.99
31313,6163.24
31314,6135.18
31315,6106.71
31316,6180.67
31317,6118.42
31318,6134.51
31319,6234.8
31320,6361.33
31321,6373.81
31322,6375.45
31323,6442.92
31324,6499.65
31325,6645.57
31326,6743.38
31327,6992.8
31328,7041.09
31329,7191.42
31330,7319.19
31331,7434.99
31332,7581.25
31333,7625.44
31334,7731.69
31335,7673.6
31336,7754.09
31337,7729.85
31338,7727.58
31339,7725.2
31340,7522.1
31341,7349.96
31342,7341.4
31343,7221.04
31344,7177.08
31345,7085.56
31346,7023.34
31347,7045.12
31348,6870.5
31349,6727.84
31350,6797.76
31351,6638.59
31352,6544.81
31353,6612.83
31354,6510.14
31355,6467.74
31356,6462.28
31357,6314.41
31358,6338.07
31359,6393.12
31360,6379.94
31361,6377.06
31362,6282.22
31363,6347.15
31364,6336.29
31365,6361.61
31366,6344.08
31367,6335.62
31368,6445.89
31369,6462.69
31370,6594.77
31371,6646.02
31372,6599.48
31373,6591.89
31374,6699.19
31375,6909.01
31376,6931.87
31377,7070.54
31378,7156.23
31379,7148.39
31380,7327.69
31381,7428.86
31382,7529.36
31383,7563.31
31384,7754.61
31385,7977.05
31386,8108.33
31387,8120.53
31388,8437.25
31389,8527.04
31390,8719.74
31391,8852.31
31392,8904.72
31393,9085.44
31394,9337.17
31395,9353.29
31396,9490.45
31397,9559.91
31398,9452.34
31399,9500.32
31400,9521.08
31401,9531.33
31402,9510.81
31403,9553.43
31404,9536.2
31405,9405.07
31406,9412.83
31407,9420.02
31408,9442.93
31409,9283.58
31410,9182.55
31411,9214.46
31412,8944.25
31413,8870.84
31414,8806.36
31415,8712.05
31416,8643.38
31417,8476.1
31418,8391.49
31419,8337.25
31420,8146.74
31421,8010.09
31422,8036.97
31423,8012.83
31424,7959.83
31425,7968.1
31426,7838.18
31427,7744.56
31428,7760.31
31429,7724.02
31430,7676.11
31431,7547.35
31432,7543.41
31433,7431.53
31434,7414.71
31435,7436.76
31436,7364.36
31437,7318.95
31438,7239.78
31439,7190.7
31440,7113.15
31441,7018.01
31442,6978.68
31443,6950.55
31444,6877.89
31445,6758.45
31446,6671.77
31447,6531.47
31448,6538.08
31449,6481.42
31450,6390.9
31451,6244.76
31452,6287.79
31453,6235.01
31454,6182.64
31455,6134.0
31456,6196.78
31457,6162.38
31458,6207.67
31459,6146.0
31460,6113.96
31461,6149.46
31462,6174.04
31463,6268.9
31464,6456.71
31465,6381.08
31466,6461.73
31467,6596.37
31468,6603.77
31469,6654.55
31470,6883.45
31471,7085.83
31472,7072.84
31473,7311.97
31474,7563.42
31475,7532.97
31476,7789.27
31477,7778.23
31478,7885.92
31479,7977.4
31480,8012.73
31481,8024.81
31482,8087.16
31483,8043.55
31484,8172.33
31485,8109.88
31486,8039.8
31487,8014.44
31488,7987.88
31489,7824.4
31490,7639.19
31491,7573.47
31492,7595.59
31493,7572.8
31494,7579.22
31495,7608.24
31496,7634.36
31497,7548.68
31498,7526.22
31499,7607.87
31500,7571.72
31501,7407.78
31502,7511.86
31503,7427.89
31504,7356.98
31505,7413.71
31506,7434.08
31507,7544.5
31508,7501.19
31509,7464.69
31510,7448.29
31511,7558.67
31512,7474.59
31513,7250.68
31514,7310.7
31515,7377.73
31516,7443.56
31517,7357.73
31518,7403.44
31519,7325.72
31520,7306.79
31521,7429.96
31522,7500.95
31523,7518.89
31524,7528.95
31525,7706.21
31526,7873.68
31527,7848.93
31528,7864.75
31529,8009.08
31530,8079.35
31531,8201.69
31532,8360.67
31533,8290.65
31534,8480.32
31535,8407.89
31536,8377.64
31537,8475.67
31538,8615.6
31539,8699.27
31540,8735.8
31541,8736.11
31542,8568.64
31543,8630.94
31544,8811.4
31545,8683.98
31546,8677.12
31547,8725.95
31548,8665.15
31549,8605.24
31550,8658.59
31551,8609.85
31552,8483.33
31553,8489.63
31554,8404.02
31555,8345.24
31556,8185.4
31557,8143.11
31558,8129.12
31559,8086.54
31560,8080.31
31561,7959.81
31562,7942.07
31563,7690.68
31564,7600.25
31565,7597.04
31566,7573.0
31567,7516.69
31568,7566.35
31569,7614.01
31570,7516.46
31571,7366.51
31572,7344.9
31573,7413.59
31574,7344.57
31575,7468.79
31576,7314.09
31577,7299.21
31578,7316.88
31579,7157.92
31580,7141.68
31581,7085.85
31582,7110.76
31583,7048.59
31584,6931.14
31585,6890.34
31586,6851.75
31587,6737.08
31588,6730.45
31589,6689.86
31590,6612.14
31591,6483.24
31592,6420.8
31593,6415.11
31594,6245.62
31595,6245.36
31596,6114.2
31597,6095.03
31598,6156.42
31599,6095.55
31600,6163.67
31601,6103.85
31602,6057.53
31603,6092.05
31604,6023.28
31605,6182.39
31606,6198.85
31607,6144.96
31608,6258.43
31609,6297.71
31610,6329.18
31611,6376.04
31612,6498.71
31613,6592.76
31614,6740.52
31615,6930.7
31616,7047.58
31617,7137.08
31618,7240.84
31619,7377.66
31620,7554.45
31621,7702.6
31622,7777.26
31623,7902.93
31624,8017.72
31625,8048.18
31626,8007.39
31627,8064.13
31628,8108.51
31629,8095.97
31630,8054.37
31631,8031.68
31632,8104.54
31633,8093.84
31634,8105.51
31635,8087.04
31636,8124.61
31637,8187.16
31638,8130.12
31639,8022.15
31640,8134.16
31641,8191.68
31642,8151.46
31643,8196.92
31644,8203.09
31645,8201.83
31646,8150.28
31647,8111.34
31648,8155.78
31649,8127.72
31650,8058.47
31651,8010.63
31652,7963.31
31653,7951.46
31654,7936.03
31655,7902.32
31656,7912.92
31657,7890.46
31658,7808.49
31659,7753.97
31660,7812.29
31661,7742.63
31662,7686.7
31663,7618.92
31664,7651.63
31665,7743.0
31666,7698.06
31667,7655.4
31668,7727.86
31669,7704.76
31670,7688.95
31671,7644.69
31672,7749.43
31673,7853.95
31674,7825.48
31675,7974.26
31676,7874.31
31677,7928.27
31678,8087.87
31679,8139.93
31680,8164.24
31681,8281.86
31682,8385.75
31683,8470.38
31684,8420.51
31685,8482.24
31686,8510.98
31687,8530.05
31688,8660.1
31689,8607.3
31690,8590.56
31691,8642.84
31692,8493.95
31693,8551.07
31694,8507.96
31695,8475.53
31696,8471.47
31697,8382.24
31698,8361.52
31699,8151.99
31700,8196.37
31701,8140.72
31702,8099.12
31703,7979.33
31704,8013.1
31705,7872.76
31706,7770.0
31707,7712.75
31708,7662.11
31709,7524.9
31710,7460.66
31711,7511.65
31712,7536.72
31713,7507.3
31714,7493.88
31715,7412.68
31716,7417.17
31717,7524.11
31718,7418.3
31719,7378.79
31720,7291.8
31721,7295.14
31722,7326.93
31723,7298.09
31724,7212.0
31725,7088.22
31726,7092.22
31727,7067.04
31728,7027.27
31729,6987.24
31730,6866.84
31731,6863.57
31732,6822.07
31733,6708.35
31734,6596.93
31735,6514.65
31736,6442.94
31737,6361.67
31738,6276.64
31739,6193.52
31740,6152.96
31741,6145.3
31742,6048.97
31743,6079.38
31744,6020.21
31745,6087.57
31746,6021.61
31747,5988.0
31748,6023.92
31749,6108.22
31750,6147.45
31751,6168.14
31752,6289.4
31753,6372.24
31754,6419.12
31755,6406.86
31756,6462.6
31757,6626.5
31758,6748.57
31759,6959.65
31760,7023.61
31761,7174.36
31762,7308.56
31763,7383.35
31764,7467.34
31765,7693.87
31766,7706.05
31767,7720.17
31768,7847.27
31769,7927.18
31770,8017.23
31771,8079.49
31772,8053.66
31773,7997.56
31774,7996.66
31775,7887.19
31776,7940.55
31777,7804.97
31778,7815.44
31779,7793.04
31780,7783.23
31781,7747.84
31782,7710.18
31783,7763.81
31784,7698.66
31785,7579.19
31786,7521.46
31787,7590.95
31788,7435.57
31789,7591.82
31790,7607.71
31791,7608.16
31792,7616.09
31793,7468.7
31794,7496.01
31795,7251.92
31796,7339.11
31797,7347.63
31798,7146.08
31799,7171.13
31800,7238.72
31801,7121.21
31802,7238.6
31803,7112.82
31804,7153.37
31805,7000.73
31806,7134.91
31807,7120.37
31808,7108.26
31809,7193.02
31810,7294.05
31811,7416.74
31812,7454.85
31813,7492.77
31814,7534.17
31815,7552.43
31816,7469.08
31817,7526.26
31818,7698.02
31819,7808.55
31820,7840.18
31821,7873.65
31822,7968.35
31823,7996.67
31824,7936.14
31825,8008.08
31826,8147.08
31827,8171.76
31828,8192.55
31829,8182.8
31830,8165.35
31831,8124.37
31832,8293.81
31833,8246.4
31834,8234.94
31835,8207.53
31836,8158.08
31837,8160.75
31838,8048.57
31839,8080.53
31840,7995.9
31841,8009.09
31842,7977.06
31843,7833.59
31844,7885.61
31845,7778.41
31846,7860.46
31847,7765.57
31848,7614.89
31849,7628.6
31850,7523.7
31851,7501.5
31852,7486.25
31853,7356.71
31854,7393.5
31855,7431.07
31856,7395.37
31857,7380.79
31858,7321.34
31859,7316.27
31860,7357.58
31861,7353.03
31862,7294.72
31863,7258.26
31864,7248.29
31865,7189.95
31866,7242.16
31867,7129.06
31868,7073.84
31869,7105.01
31870,7065.7
31871,6966.28
31872,6932.18
31873,6909.23
31874,6795.3
31875,6795.81
31876,6631.05
31877,6573.19
31878,6477.5
31879,6353.43
31880,6289.34
31881,6269.77
31882,6172.09
31883,6077.18
31884,6082.57
31885,5959.94
31886,5953.63
31887,5944.9
31888,5932.17
31889,5896.16
31890,5861.31
31891,5913.1
31892,5850.89
31893,5799.46
31894,5875.01
31895,5861.42
31896,5912.36
31897,5985.2
31898,5970.23
31899,5946.91
31900,6002.71
31901,6009.79
31902,6157.26
31903,6238.56
31904,6268.06
31905,6356.92
31906,6369.28
31907,6453.93
31908,6598.5
31909,6679.45
31910,6730.04
31911,6790.47
31912,6818.05
31913,6880.38
31914,6942.89
31915,7042.25
31916,7087.19
31917,7179.43
31918,7165.86
31919,7216.11
31920,7296.82
31921,7288.27
31922,7283.73
31923,7286.55
31924,7289.95
31925,7242.91
31926,7216.3
31927,7252.28
31928,7157.11
31929,7192.85
31930,7191.79
31931,7183.3
31932,7057.52
31933,7052.04
31934,7010.35
31935,7053.83
31936,7034.2
31937,7068.94
31938,7063.52
31939,6903.86
31940,6929.32
31941,6884.26
31942,6847.25
31943,6790.54
31944,6662.62
31945,6591.24
31946,6522.94
31947,6616.89
31948,6587.61
31949,6649.68
31950,6648.51
31951,6565.59
31952,6585.87
31953,6622.98
31954,6684.31
31955,6695.74
31956,6821.54
31957,6754.27
31958,6818.37
31959,6889.54
31960,6885.29
31961,6937.88
31962,6993.61
31963,7037.51
31964,7108.86
31965,7155.25
31966,7169.72
31967,7238.12
31968,7262.18
31969,7303.38
31970,7383.78
31971,7387.4
31972,7430.48
31973,7546.97
31974,7661.66
31975,7624.59
31976,7639.08
31977,7688.76
31978,7699.61
31979,7759.34
31980,7738.85
31981,7745.63
31982,7761.56
31983,7762.57
31984,7683.73
31985,7662.19
31986,7656.68
31987,7599.26
31988,7510.62
31989,7513.74
31990,7450.3
31991,7399.88
31992,7303.59
31993,7278.67
31994,7216.12
31995,7161.39
31996,7148.22
31997,7073.95
31998,7077.02
31999,7082.4
32000,7028.9
32001,7091.67
32002,7045.91
32003,6967.49
32004,7036.79
32005,7047.17
32006,6988.89
32007,6932.95
32008,6928.59
32009,6912.26
32010,6887.04
32011,6829.05
32012,6738.67
32013,6726.42
32014,6712.32
32015,6640.69
32016,6609.09
32017,6546.35
32018,6449.58
32019,6406.0
32020,6369.77
32021,6274.37
32022,6209.83
32023,6111.97
32024,6046.78
32025,5979.1
32026,5956.58
32027,5902.01
32028,5850.22
32029,5800.88
32030,5796.4
32031,5800.02
32032,5710.14
32033,5740.97
32034,5758.97
32035,5702.6
32036,5706.85
32037,5709.79
32038,5652.61
32039,5715.65
32040,5676.64
32041,5751.82
32042,5763.21
32043,5773.08
32044,5811.96
32045,5764.07
32046,5812.36
32047,5932.36
32048,5862.26
32049,6013.82
32050,5986.51
32051,6101.27
32052,6262.67
32053,6228.4
32054,6248.71
32055,6281.94
32056,6393.55
32057,6482.14
32058,6586.12
32059,6726.1
32060,6738.74
32061,6783.11
32062,6786.67
32063,6970.26
32064,7014.18
32065,7033.76
32066,7024.8
32067,6880.23
32068,6892.49
32069,6929.33
32070,7021.94
32071,6984.69
32072,6974.77
32073,7015.53
32074,7066.27
32075,7101.14
32076,7094.0
32077,7043.58
32078,7082.93
32079,7040.67
32080,6925.82
32081,6802.66
32082,6594.8
32083,6569.08
32084,6551.23
32085,6691.89
32086,6725.63
32087,6820.07
32088,6911.83
32089,6950.27
32090,6988.29
32091,6849.21
32092,6894.82
32093,6823.15
32094,6678.13
32095,6706.53
32096,6681.14
32097,6749.87
32098,6778.31
32099,6701.99
32100,6831.75
32101,6749.15
32102,6774.09
32103,6835.65
32104,6968.97
32105,6992.48
32106,7148.45
32107,7234.96
32108,7267.41
32109,7420.43
32110,7518.81
32111,7657.72
32112,7706.68
32113,7735.56
32114,7799.25
32115,7884.91
32116,7933.81
32117,7893.39
32118,7975.13
32119,8013.42
32120,8125.94
32121,8152.73
32122,8153.04
32123,8148.39
32124,8151.8
32125,8216.07
32126,8163.89
32127,8106.43
32128,8064.2
32129,8021.65
32130,7921.75
32131,7876.03
32132,7831.38
32133,7760.63
32134,7628.32
32135,7563.89
32136,7619.28
32137,7563.04
32138,7472.13
32139,7397.6
32140,7380.06
32141,7255.88
32142,7337.12
32143,7233.78
32144,7174.26
32145,7182.69
32146,7120.36
32147,7062.98
32148,7035.1
32149,7084.94
32150,7031.75
32151,7044.78
32152,6915.89
32153,6842.09
32154,6803.8
32155,6798.71
32156,6692.1
32157,6703.85
32158,6666.01
32159,6569.8
32160,6563.49
32161,6512.99
32162,6435.48
32163,6427.19
32164,6357.98
32165,6305.14
32166,6231.53
32167,6159.11
32168,6114.46
32169,6049.47
32170,5994.41
32171,5982.18
32172,5970.18
32173,5929.99
32174,5864.79
32175,5943.8
32176,5853.94
32177,5937.95
32178,5858.49
32179,5902.88
32180,5861.76
32181,5952.93
32182,5971.33
32183,6069.07
32184,6094.31
32185,6168.81
32186,6210.78
32187,6251.35
32188,6400.89
32189,6419.37
32190,6727.85
32191,6805.42
32192,6953.16
32193,7142.37
32194,7281.58
32195,7428.18
32196,7567.97
32197,7631.81
32198,7803.08
32199,7909.43
32200,7965.29
32201,7952.37
32202,8035.53
32203,7962.82
32204,8037.45
32205,7893.21
32206,7896.42
32207,7844.43
32208,7910.59
32209,7893.76
32210,7768.1
32211,7800.56
32212,7703.06
32213,7653.95
32214,7521.38
32215,7411.22
32216,7310.46
32217,7312.47
32218,7260.53
32219,7283.05
32220,7286.13
32221,7350.05
32222,7295.33
32223,7336.69
32224,7308.76
32225,7369.89
32226,7339.79
32227,7395.83
32228,7412.13
32229,7519.81
32230,7576.42
32231,7614.19
32232,7604.44
32233,7497.05
32234,7508.16
32235,7470.18
32236,7468.9
32237,7440.21
32238,7511.87
32239,7630.73
32240,7684.11
32241,7707.31
32242,7836.67
32243,7865.95
32244,7885.41
32245,7791.24
32246,7796.22
32247,7877.71
32248,7975.81
32249,8087.6
32250,8086.03
32251,8188.78
32252,8217.53
32253,8415.54
32254,8507.39
32255,8551.98
32256,8570.04
32257,8604.98
32258,8716.57
32259,8710.48
32260,8828.35
32261,8869.88
32262,8870.94
32263,8882.43
32264,8865.22
32265,8931.6
32266,8948.79
32267,8878.1
32268,8863.43
32269,8720.0
32270,8721.55
32271,8589.1
32272,8612.17
32273,8434.26
32274,8407.68
32275,8352.67
32276,8229.78
32277,8216.92
32278,8145.0
32279,8121.25
32280,7992.79
32281,7972.95
32282,7920.09
32283,7779.92
32284,7801.15
32285,7662.65
32286,7695.21
32287,7602.49
32288,7671.02
32289,7637.73
32290,7601.06
32291,7534.4
32292,7659.24
32293,7668.17
32294,7519.27
32295,7494.99
32296,7499.95
32297,7379.07
32298,7439.06
32299,7279.21
32300,7250.88
32301,7282.67
32302,7234.68
32303,7167.91
32304,7134.76
32305,7105.63
32306,6987.97
32307,6988.56
32308,6915.42
32309,6818.22
32310,6742.61
32311,6614.12
32312,6528.08
32313,6493.18
32314,6382.33
32315,6355.13
32316,6256.57
32317,6187.7
32318,6233.81
32319,6225.98
32320,6191.9
32321,6167.43
32322,6167.87
32323,6196.55
32324,6162.31
32325,6140.49
32326,6202.57
32327,6213.31
32328,6313.24
32329,6383.38
32330,6452.7
32331,6537.3
32332,6553.35
32333,6692.41
32334,6872.15
32335,7078.59
32336,7159.09
32337,7368.03
32338,7523.3
32339,7596.29
32340,7772.93
32341,7918.38
32342,8045.87
32343,8122.53
32344,8131.07
32345,8264.67
32346,8299.1
32347,8238.25
32348,8429.42
32349,8445.24
32350,8423.89
32351,8387.76
32352,8446.58
32353,8505.41
32354,8452.86
32355,8422.15
32356,8420.15
32357,8446.95
32358,8351.83
32359,8289.62
