,0
5796,24
5797,72
5798,89
5799,72
5800,21
5801,4
5802,0
5803,0
5804,0
5805,0
5806,0
5807,0
5808,13
5809,71
5810,89
5811,84
5812,58
5813,16
5814,0
5815,0
5816,0
5817,0
5818,0
5819,1
5820,27
5821,69
5822,84
5823,81
5824,56
5825,15
5826,0
5827,0
5828,0
5829,0
5830,0
5831,1
5832,27
5833,69
5834,86
5835,81
5836,57
5837,16
5838,0
5839,0
5840,0
5841,0
5842,0
5843,1
5844,26
5845,68
5846,84
5847,80
5848,55
5849,15
5850,0
5851,0
5852,0
5853,0
5854,0
5855,1
5856,24
5857,45
5858,58
5859,45
5860,10
5861,10
5862,0
5863,0
5864,0
5865,0
5866,0
5867,1
5868,19
5869,53
5870,62
5871,76
5872,52
5873,14
5874,0
5875,0
5876,0
5877,0
5878,0
5879,0
5880,8
5881,62
5882,84
5883,77
5884,57
5885,17
5886,0
5887,0
5888,0
5889,0
5890,0
5891,1
5892,18
5893,41
5894,75
5895,75
5896,56
5897,19
5898,0
5899,0
5900,0
5901,0
5902,0
5903,1
5904,19
5905,64
5906,81
5907,63
5908,42
5909,12
5910,0
5911,0
5912,0
5913,0
5914,0
5915,1
5916,8
5917,55
5918,54
5919,44
5920,31
5921,12
5922,1
5923,0
5924,0
5925,0
5926,0
5927,0
5928,5
5929,16
5930,29
5931,49
5932,24
5933,1
5934,0
5935,0
5936,0
5937,0
5938,0
5939,1
5940,29
5941,72
5942,90
5943,84
5944,57
5945,13
5946,1
5947,0
5948,0
5949,0
5950,0
5951,1
5952,28
5953,59
5954,88
5955,84
5956,57
5957,16
5958,0
5959,0
5960,0
5961,0
5962,0
5963,2
5964,29
5965,72
5966,88
5967,84
5968,59
5969,17
5970,1
5971,0
5972,0
5973,0
5974,0
5975,1
5976,29
5977,68
5978,84
5979,80
5980,44
5981,15
5982,0
5983,0
5984,0
5985,0
5986,0
5987,1
5988,26
5989,63
5990,81
5991,76
5992,54
5993,14
5994,0
5995,0
5996,0
5997,0
5998,0
5999,1
6000,22
6001,50
6002,52
6003,55
6004,39
6005,16
6006,0
6007,0
6008,0
6009,0
6010,0
6011,0
6012,12
6013,40
6014,75
6015,77
6016,48
6017,20
6018,1
6019,0
6020,0
6021,0
6022,0
6023,1
6024,25
6025,63
6026,81
6027,79
6028,46
6029,17
6030,0
6031,0
6032,0
6033,0
6034,0
6035,2
6036,27
6037,65
6038,80
6039,76
6040,48
6041,16
6042,0
6043,0
6044,0
6045,0
6046,0
6047,1
6048,27
6049,62
6050,80
6051,63
6052,38
6053,14
6054,0
6055,0
6056,0
6057,0
6058,0
6059,1
6060,25
6061,62
6062,77
6063,73
6064,45
6065,15
6066,0
6067,0
6068,0
6069,0
6070,0
6071,1
6072,25
6073,62
6074,78
6075,74
6076,47
6077,16
6078,0
6079,0
6080,0
6081,0
6082,0
6083,0
6084,15
6085,72
6086,88
6087,81
6088,56
6089,17
6090,0
6091,0
6092,0
6093,0
6094,0
6095,1
6096,28
6097,68
6098,86
6099,62
6100,45
6101,17
6102,1
6103,0
6104,0
6105,0
6106,0
6107,1
6108,27
6109,56
6110,79
6111,71
6112,46
6113,17
6114,1
6115,0
6116,0
6117,0
6118,0
6119,1
6120,28
6121,66
6122,80
6123,76
6124,47
6125,17
6126,0
6127,0
6128,0
6129,0
6130,0
6131,1
6132,13
6133,34
6134,62
6135,56
6136,46
6137,12
6138,1
6139,0
6140,0
6141,0
6142,0
6143,1
6144,29
6145,69
6146,83
6147,65
6148,54
6149,17
6150,1
6151,0
6152,0
6153,0
6154,0
6155,0
6156,15
6157,44
6158,74
6159,72
6160,50
6161,16
6162,1
6163,0
6164,0
6165,0
6166,0
6167,1
6168,27
6169,64
6170,79
6171,76
6172,52
6173,16
6174,0
6175,0
6176,0
6177,0
6178,0
6179,2
6180,25
6181,62
6182,79
6183,75
6184,52
6185,17
6186,0
6187,0
6188,0
6189,0
6190,0
6191,1
6192,19
6193,56
6194,71
6195,55
6196,37
6197,10
6198,0
6199,0
6200,0
6201,0
6202,0
6203,0
6204,6
6205,21
6206,14
6207,16
6208,11
6209,3
6210,0
6211,0
6212,0
6213,0
6214,0
6215,0
6216,11
6217,31
6218,43
6219,14
6220,20
6221,11
6222,1
6223,0
6224,0
6225,0
6226,0
6227,1
6228,33
6229,24
6230,34
6231,25
6232,15
6233,4
6234,0
6235,0
6236,0
6237,0
6238,0
6239,1
6240,8
6241,16
6242,39
6243,35
6244,38
6245,21
6246,1
6247,0
6248,0
6249,0
6250,0
6251,2
6252,26
6253,63
6254,80
6255,74
6256,25
6257,12
6258,0
6259,0
6260,0
6261,0
6262,0
6263,2
6264,27
6265,57
6266,75
6267,109
6268,19
6269,4
6270,0
6271,0
6272,0
6273,0
6274,0
6275,6
6276,28
6277,50
6278,37
6279,19
6280,36
6281,5
6282,0
6283,0
6284,0
6285,0
6286,0
6287,4
6288,25
6289,44
6290,81
6291,49
6292,27
6293,6
6294,0
6295,0
6296,0
6297,0
6298,0
6299,3
6300,10
6301,28
6302,61
6303,28
6304,19
6305,3
6306,0
6307,0
6308,0
6309,0
6310,0
6311,3
6312,8
6313,14
6314,21
6315,15
6316,9
6317,3
6318,0
6319,0
6320,0
6321,0
6322,0
6323,4
6324,17
6325,43
6326,33
6327,51
6328,19
6329,3
6330,0
6331,0
6332,0
6333,0
6334,0
6335,9
6336,43
6337,73
6338,82
6339,70
6340,38
6341,8
6342,0
6343,0
6344,0
6345,0
6346,0
6347,8
6348,42
6349,75
6350,79
6351,52
6352,36
6353,5
6354,0
6355,0
6356,0
6357,0
6358,0
6359,8
6360,26
6361,73
6362,79
6363,64
6364,30
6365,6
6366,0
6367,0
6368,0
6369,0
6370,0
6371,10
6372,42
6373,70
6374,78
6375,52
6376,30
6377,5
6378,0
6379,0
6380,0
6381,0
6382,0
6383,10
6384,44
6385,68
6386,78
6387,57
6388,37
6389,8
6390,0
6391,0
6392,0
6393,0
6394,0
6395,9
6396,43
6397,50
6398,76
6399,58
6400,34
6401,6
6402,0
6403,0
6404,0
6405,0
6406,0
6407,9
6408,42
6409,68
6410,72
6411,46
6412,34
6413,5
6414,0
6415,0
6416,0
6417,0
6418,0
6419,9
6420,25
6421,39
6422,21
6423,45
6424,28
6425,4
6426,0
6427,0
6428,0
6429,0
6430,0
6431,2
6432,20
6433,30
6434,46
6435,43
6436,30
6437,5
6438,0
6439,0
6440,0
6441,0
6442,0
6443,9
6444,44
6445,53
6446,61
6447,66
6448,26
6449,9
6450,0
6451,0
6452,0
6453,0
6454,0
6455,10
6456,6
6457,24
6458,34
6459,49
6460,34
6461,8
6462,0
6463,0
6464,0
6465,0
6466,0
6467,6
6468,19
6469,22
6470,11
6471,12
6472,6
6473,4
6474,0
6475,0
6476,0
6477,0
6478,0
6479,6
6480,29
6481,56
6482,41
6483,31
6484,32
6485,5
6486,0
6487,0
6488,0
6489,0
6490,0
6491,9
6492,39
6493,61
6494,50
6495,52
6496,34
6497,3
6498,0
6499,0
6500,0
6501,0
6502,0
6503,7
6504,27
6505,37
6506,57
6507,69
6508,38
6509,3
6510,0
6511,0
6512,0
6513,0
6514,0
6515,9
6516,46
6517,69
6518,81
6519,71
6520,38
6521,5
6522,0
6523,0
6524,0
6525,0
6526,0
6527,8
6528,48
6529,72
6530,69
6531,68
6532,36
6533,9
6534,0
6535,0
6536,0
6537,0
6538,0
6539,9
6540,28
6541,67
6542,60
6543,56
6544,31
6545,6
6546,0
6547,0
6548,0
6549,0
6550,0
6551,8
6552,43
6553,67
6554,24
6555,22
6556,15
6557,5
6558,0
6559,0
6560,0
6561,0
6562,0
6563,13
6564,35
6565,46
6566,60
6567,33
6568,23
6569,4
6570,0
6571,0
6572,0
6573,0
6574,0
6575,3
6576,28
6577,28
6578,33
6579,28
6580,23
6581,6
6582,0
6583,0
6584,0
6585,0
6586,0
6587,10
6588,43
6589,59
6590,62
6591,55
6592,30
6593,6
6594,0
6595,0
6596,0
6597,0
6598,0
6599,7
6600,18
6601,40
6602,48
6603,30
6604,7
6605,2
6606,0
6607,0
6608,0
6609,0
6610,0
6611,9
6612,41
6613,65
6614,62
6615,28
6616,21
6617,7
6618,0
6619,0
6620,0
6621,0
6622,0
6623,4
6624,27
6625,37
6626,42
6627,64
6628,36
6629,4
6630,0
6631,0
6632,0
6633,0
6634,0
6635,2
6636,7
6637,14
6638,32
6639,33
6640,22
6641,5
6642,0
6643,0
6644,0
6645,0
6646,0
6647,5
6648,32
6649,47
6650,47
6651,31
6652,23
6653,4
6654,0
6655,0
6656,0
6657,0
6658,0
6659,6
6660,18
6661,20
6662,28
6663,23
6664,9
6665,0
6666,0
6667,0
6668,0
6669,0
6670,0
6671,7
6672,17
6673,47
6674,42
6675,53
6676,24
6677,6
6678,0
6679,0
6680,0
6681,0
6682,0
6683,7
6684,46
6685,75
6686,80
6687,53
6688,37
6689,5
6690,52
6691,16
6692,1
6693,0
6694,0
6695,0
6696,0
6697,0
6698,21
6699,37
6700,63
6701,72
6702,49
6703,19
6704,1
6705,0
6706,0
6707,0
6708,0
6709,0
6710,7
6711,27
6712,54
6713,21
6714,13
6715,5
6716,0
6717,0
6718,0
6719,0
6720,0
6721,1
6722,3
6723,12
6724,62
6725,19
6726,24
6727,11
6728,0
6729,0
6730,0
6731,0
6732,0
6733,0
6734,10
6735,38
6736,20
6737,26
6738,16
6739,6
6740,0
6741,0
6742,0
6743,0
6744,0
6745,0
6746,11
6747,31
6748,45
6749,30
6750,24
6751,13
6752,0
6753,0
6754,0
6755,0
6756,0
6757,0
6758,17
6759,32
6760,51
6761,64
6762,50
6763,17
6764,1
6765,0
6766,0
6767,0
6768,0
6769,0
6770,7
6771,25
6772,45
6773,69
6774,55
6775,19
6776,0
6777,0
6778,0
6779,0
6780,0
6781,1
6782,11
6783,17
6784,16
6785,11
6786,7
6787,9
6788,1
6789,0
6790,0
6791,0
6792,0
6793,0
6794,2
6795,10
6796,14
6797,13
6798,14
6799,12
6800,0
6801,0
6802,0
6803,0
6804,0
6805,0
6806,11
6807,51
6808,47
6809,74
6810,52
6811,13
6812,0
6813,0
6814,0
6815,0
6816,0
6817,1
6818,6
6819,24
6820,24
6821,24
6822,23
6823,9
6824,0
6825,0
6826,0
6827,0
6828,0
6829,0
6830,6
6831,30
6832,24
6833,21
6834,21
6835,8
6836,0
6837,0
6838,0
6839,0
6840,0
6841,0
6842,17
6843,36
6844,25
6845,19
6846,14
6847,4
6848,1
6849,0
6850,0
6851,0
6852,0
6853,0
6854,16
6855,11
6856,27
6857,12
6858,22
6859,17
6860,0
6861,0
6862,0
6863,0
6864,0
6865,1
6866,16
6867,52
6868,63
6869,37
6870,28
6871,8
6872,0
6873,0
6874,0
6875,0
6876,0
6877,0
6878,21
6879,54
6880,60
6881,71
6882,48
6883,17
6884,0
6885,0
6886,0
6887,0
6888,0
6889,0
6890,15
6891,50
6892,51
6893,30
6894,29
6895,13
6896,0
6897,0
6898,0
6899,0
6900,0
6901,0
6902,4
6903,30
6904,55
6905,49
6906,57
6907,30
6908,5
6909,0
6910,0
6911,0
6912,0
6913,0
6914,5
6915,31
6916,53
6917,42
6918,58
6919,28
6920,5
6921,0
6922,0
6923,0
6924,0
6925,0
6926,5
6927,22
6928,34
6929,37
6930,29
6931,18
6932,4
6933,0
6934,0
6935,0
6936,0
6937,0
6938,3
6939,9
6940,38
6941,26
6942,19
6943,19
6944,3
6945,0
6946,0
6947,0
6948,0
6949,0
6950,1
6951,11
6952,16
6953,35
6954,16
6955,12
6956,2
6957,0
6958,0
6959,0
6960,0
6961,0
6962,2
6963,8
6964,11
6965,10
6966,19
6967,10
6968,2
6969,0
6970,0
6971,0
6972,0
6973,0
6974,2
6975,26
6976,65
6977,74
6978,68
6979,31
6980,4
6981,0
6982,0
6983,0
6984,0
6985,0
6986,6
6987,25
6988,44
6989,52
6990,21
6991,8
6992,0
6993,0
6994,0
6995,0
6996,0
6997,0
6998,5
6999,24
7000,52
7001,63
7002,38
7003,22
7004,1
7005,0
7006,0
7007,0
7008,0
7009,0
7010,4
7011,18
7012,53
7013,67
7014,38
7015,23
7016,2
7017,0
7018,0
7019,0
7020,0
7021,0
7022,0
7023,2
7024,14
7025,12
7026,13
7027,6
7028,0
7029,0
7030,0
7031,0
7032,0
7033,0
7034,3
7035,21
7036,32
7037,24
7038,28
7039,24
7040,2
7041,0
7042,0
7043,0
7044,0
7045,0
7046,3
7047,27
7048,63
7049,74
7050,64
7051,35
7052,3
7053,0
7054,0
7055,0
7056,0
7057,0
7058,5
7059,36
7060,67
7061,71
7062,38
7063,15
7064,2
7065,0
7066,0
7067,0
7068,0
7069,0
7070,2
7071,1
7072,10
7073,16
7074,15
7075,2
7076,1
7077,0
7078,0
7079,0
7080,0
7081,0
7082,3
7083,26
7084,72
7085,73
7086,67
7087,35
7088,2
7089,0
7090,0
7091,0
7092,0
7093,0
7094,2
7095,39
7096,72
7097,78
7098,49
7099,30
7100,4
7101,0
7102,0
7103,0
7104,0
7105,0
7106,2
7107,12
7108,15
7109,10
7110,12
7111,3
7112,0
7113,0
7114,0
7115,0
7116,0
7117,0
7118,0
7119,5
7120,5
7121,14
7122,21
7123,6
7124,1
7125,0
7126,0
7127,0
7128,0
7129,0
7130,3
7131,27
7132,60
7133,64
7134,59
7135,17
7136,1
7137,0
7138,0
7139,0
7140,0
7141,0
7142,2
7143,36
7144,69
7145,77
7146,67
7147,33
7148,4
7149,0
7150,0
7151,0
7152,0
7153,0
7154,1
7155,12
7156,24
7157,53
7158,60
7159,36
7160,1
7161,0
7162,0
7163,0
7164,0
7165,0
7166,5
7167,41
7168,75
7169,83
7170,71
7171,37
7172,1
7173,0
7174,0
7175,0
7176,0
7177,0
7178,3
7179,16
7180,35
7181,31
7182,16
7183,10
7184,1
7185,0
7186,0
