,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3783,0,5,61,76,57,11,0,0,0,0,0,0,0,8,60,69,50,9,0,0,0,0,0,0
3784,5,61,76,57,11,0,0,0,0,0,0,0,8,60,69,50,9,0,0,0,0,0,0,0
3785,61,76,57,11,0,0,0,0,0,0,0,8,60,69,50,9,0,0,0,0,0,0,0,7
3786,76,57,11,0,0,0,0,0,0,0,8,60,69,50,9,0,0,0,0,0,0,0,7,64
3787,57,11,0,0,0,0,0,0,0,8,60,69,50,9,0,0,0,0,0,0,0,7,64,73
3788,11,0,0,0,0,0,0,0,8,60,69,50,9,0,0,0,0,0,0,0,7,64,73,40
3789,0,0,0,0,0,0,0,8,60,69,50,9,0,0,0,0,0,0,0,7,64,73,40,10
3790,0,0,0,0,0,0,8,60,69,50,9,0,0,0,0,0,0,0,7,64,73,40,10,0
3791,0,0,0,0,0,8,60,69,50,9,0,0,0,0,0,0,0,7,64,73,40,10,0,0
3792,0,0,0,0,8,60,69,50,9,0,0,0,0,0,0,0,7,64,73,40,10,0,0,0
3793,0,0,0,8,60,69,50,9,0,0,0,0,0,0,0,7,64,73,40,10,0,0,0,0
3794,0,0,8,60,69,50,9,0,0,0,0,0,0,0,7,64,73,40,10,0,0,0,0,0
3795,0,8,60,69,50,9,0,0,0,0,0,0,0,7,64,73,40,10,0,0,0,0,0,0
3796,8,60,69,50,9,0,0,0,0,0,0,0,7,64,73,40,10,0,0,0,0,0,0,0
3797,60,69,50,9,0,0,0,0,0,0,0,7,64,73,40,10,0,0,0,0,0,0,0,8
3798,69,50,9,0,0,0,0,0,0,0,7,64,73,40,10,0,0,0,0,0,0,0,8,62
3799,50,9,0,0,0,0,0,0,0,7,64,73,40,10,0,0,0,0,0,0,0,8,62,70
3800,9,0,0,0,0,0,0,0,7,64,73,40,10,0,0,0,0,0,0,0,8,62,70,52
3801,0,0,0,0,0,0,0,7,64,73,40,10,0,0,0,0,0,0,0,8,62,70,52,9
3802,0,0,0,0,0,0,7,64,73,40,10,0,0,0,0,0,0,0,8,62,70,52,9,0
3803,0,0,0,0,0,7,64,73,40,10,0,0,0,0,0,0,0,8,62,70,52,9,0,0
3804,0,0,0,0,7,64,73,40,10,0,0,0,0,0,0,0,8,62,70,52,9,0,0,0
3805,0,0,0,7,64,73,40,10,0,0,0,0,0,0,0,8,62,70,52,9,0,0,0,0
3806,0,0,7,64,73,40,10,0,0,0,0,0,0,0,8,62,70,52,9,0,0,0,0,0
3807,0,7,64,73,40,10,0,0,0,0,0,0,0,8,62,70,52,9,0,0,0,0,0,0
3808,7,64,73,40,10,0,0,0,0,0,0,0,8,62,70,52,9,0,0,0,0,0,0,0
3809,64,73,40,10,0,0,0,0,0,0,0,8,62,70,52,9,0,0,0,0,0,0,0,6
3810,73,40,10,0,0,0,0,0,0,0,8,62,70,52,9,0,0,0,0,0,0,0,6,65
3811,40,10,0,0,0,0,0,0,0,8,62,70,52,9,0,0,0,0,0,0,0,6,65,69
3812,10,0,0,0,0,0,0,0,8,62,70,52,9,0,0,0,0,0,0,0,6,65,69,55
3813,0,0,0,0,0,0,0,8,62,70,52,9,0,0,0,0,0,0,0,6,65,69,55,10
3814,0,0,0,0,0,0,8,62,70,52,9,0,0,0,0,0,0,0,6,65,69,55,10,0
3815,0,0,0,0,0,8,62,70,52,9,0,0,0,0,0,0,0,6,65,69,55,10,0,0
3816,0,0,0,0,8,62,70,52,9,0,0,0,0,0,0,0,6,65,69,55,10,0,0,0
3817,0,0,0,8,62,70,52,9,0,0,0,0,0,0,0,6,65,69,55,10,0,0,0,0
3818,0,0,8,62,70,52,9,0,0,0,0,0,0,0,6,65,69,55,10,0,0,0,0,0
3819,0,8,62,70,52,9,0,0,0,0,0,0,0,6,65,69,55,10,0,0,0,0,0,0
3820,8,62,70,52,9,0,0,0,0,0,0,0,6,65,69,55,10,0,0,0,0,0,0,0
3821,62,70,52,9,0,0,0,0,0,0,0,6,65,69,55,10,0,0,0,0,0,0,0,10
3822,70,52,9,0,0,0,0,0,0,0,6,65,69,55,10,0,0,0,0,0,0,0,10,59
3823,52,9,0,0,0,0,0,0,0,6,65,69,55,10,0,0,0,0,0,0,0,10,59,68
3824,9,0,0,0,0,0,0,0,6,65,69,55,10,0,0,0,0,0,0,0,10,59,68,50
3825,0,0,0,0,0,0,0,6,65,69,55,10,0,0,0,0,0,0,0,10,59,68,50,8
3826,0,0,0,0,0,0,6,65,69,55,10,0,0,0,0,0,0,0,10,59,68,50,8,0
3827,0,0,0,0,0,6,65,69,55,10,0,0,0,0,0,0,0,10,59,68,50,8,0,0
3828,0,0,0,0,6,65,69,55,10,0,0,0,0,0,0,0,10,59,68,50,8,0,0,0
3829,0,0,0,6,65,69,55,10,0,0,0,0,0,0,0,10,59,68,50,8,0,0,0,0
3830,0,0,6,65,69,55,10,0,0,0,0,0,0,0,10,59,68,50,8,0,0,0,0,0
3831,0,6,65,69,55,10,0,0,0,0,0,0,0,10,59,68,50,8,0,0,0,0,0,0
3832,6,65,69,55,10,0,0,0,0,0,0,0,10,59,68,50,8,0,0,0,0,0,0,0
3833,65,69,55,10,0,0,0,0,0,0,0,10,59,68,50,8,0,0,0,0,0,0,0,7
3834,69,55,10,0,0,0,0,0,0,0,10,59,68,50,8,0,0,0,0,0,0,0,7,62
3835,55,10,0,0,0,0,0,0,0,10,59,68,50,8,0,0,0,0,0,0,0,7,62,68
3836,10,0,0,0,0,0,0,0,10,59,68,50,8,0,0,0,0,0,0,0,7,62,68,47
3837,0,0,0,0,0,0,0,10,59,68,50,8,0,0,0,0,0,0,0,7,62,68,47,7
3838,0,0,0,0,0,0,10,59,68,50,8,0,0,0,0,0,0,0,7,62,68,47,7,0
3839,0,0,0,0,0,10,59,68,50,8,0,0,0,0,0,0,0,7,62,68,47,7,0,0
3840,0,0,0,0,10,59,68,50,8,0,0,0,0,0,0,0,7,62,68,47,7,0,0,0
3841,0,0,0,10,59,68,50,8,0,0,0,0,0,0,0,7,62,68,47,7,0,0,0,0
3842,0,0,10,59,68,50,8,0,0,0,0,0,0,0,7,62,68,47,7,0,0,0,0,0
3843,0,10,59,68,50,8,0,0,0,0,0,0,0,7,62,68,47,7,0,0,0,0,0,0
3844,10,59,68,50,8,0,0,0,0,0,0,0,7,62,68,47,7,0,0,0,0,0,0,0
3845,59,68,50,8,0,0,0,0,0,0,0,7,62,68,47,7,0,0,0,0,0,0,0,11
3846,68,50,8,0,0,0,0,0,0,0,7,62,68,47,7,0,0,0,0,0,0,0,11,53
3847,50,8,0,0,0,0,0,0,0,7,62,68,47,7,0,0,0,0,0,0,0,11,53,62
3848,8,0,0,0,0,0,0,0,7,62,68,47,7,0,0,0,0,0,0,0,11,53,62,41
3849,0,0,0,0,0,0,0,7,62,68,47,7,0,0,0,0,0,0,0,11,53,62,41,7
3850,0,0,0,0,0,0,7,62,68,47,7,0,0,0,0,0,0,0,11,53,62,41,7,0
3851,0,0,0,0,0,7,62,68,47,7,0,0,0,0,0,0,0,11,53,62,41,7,0,0
3852,0,0,0,0,7,62,68,47,7,0,0,0,0,0,0,0,11,53,62,41,7,0,0,0
3853,0,0,0,7,62,68,47,7,0,0,0,0,0,0,0,11,53,62,41,7,0,0,0,0
3854,0,0,7,62,68,47,7,0,0,0,0,0,0,0,11,53,62,41,7,0,0,0,0,0
3855,0,7,62,68,47,7,0,0,0,0,0,0,0,11,53,62,41,7,0,0,0,0,0,0
3856,7,62,68,47,7,0,0,0,0,0,0,0,11,53,62,41,7,0,0,0,0,0,0,0
3857,62,68,47,7,0,0,0,0,0,0,0,11,53,62,41,7,0,0,0,0,0,0,0,7
3858,68,47,7,0,0,0,0,0,0,0,11,53,62,41,7,0,0,0,0,0,0,0,7,29
3859,47,7,0,0,0,0,0,0,0,11,53,62,41,7,0,0,0,0,0,0,0,7,29,42
3860,7,0,0,0,0,0,0,0,11,53,62,41,7,0,0,0,0,0,0,0,7,29,42,29
3861,0,0,0,0,0,0,0,11,53,62,41,7,0,0,0,0,0,0,0,7,29,42,29,1
3862,0,0,0,0,0,0,11,53,62,41,7,0,0,0,0,0,0,0,7,29,42,29,1,0
3863,0,0,0,0,0,11,53,62,41,7,0,0,0,0,0,0,0,7,29,42,29,1,0,0
3864,0,0,0,0,11,53,62,41,7,0,0,0,0,0,0,0,7,29,42,29,1,0,0,0
3865,0,0,0,11,53,62,41,7,0,0,0,0,0,0,0,7,29,42,29,1,0,0,0,0
3866,0,0,11,53,62,41,7,0,0,0,0,0,0,0,7,29,42,29,1,0,0,0,0,0
3867,0,11,53,62,41,7,0,0,0,0,0,0,0,7,29,42,29,1,0,0,0,0,0,0
3868,11,53,62,41,7,0,0,0,0,0,0,0,7,29,42,29,1,0,0,0,0,0,0,0
3869,53,62,41,7,0,0,0,0,0,0,0,7,29,42,29,1,0,0,0,0,0,0,0,8
3870,62,41,7,0,0,0,0,0,0,0,7,29,42,29,1,0,0,0,0,0,0,0,8,22
3871,41,7,0,0,0,0,0,0,0,7,29,42,29,1,0,0,0,0,0,0,0,8,22,44
3872,7,0,0,0,0,0,0,0,7,29,42,29,1,0,0,0,0,0,0,0,8,22,44,36
3873,0,0,0,0,0,0,0,7,29,42,29,1,0,0,0,0,0,0,0,8,22,44,36,6
3874,0,0,0,0,0,0,7,29,42,29,1,0,0,0,0,0,0,0,8,22,44,36,6,0
3875,0,0,0,0,0,7,29,42,29,1,0,0,0,0,0,0,0,8,22,44,36,6,0,0
3876,0,0,0,0,7,29,42,29,1,0,0,0,0,0,0,0,8,22,44,36,6,0,0,0
3877,0,0,0,7,29,42,29,1,0,0,0,0,0,0,0,8,22,44,36,6,0,0,0,0
3878,0,0,7,29,42,29,1,0,0,0,0,0,0,0,8,22,44,36,6,0,0,0,0,0
3879,0,7,29,42,29,1,0,0,0,0,0,0,0,8,22,44,36,6,0,0,0,0,0,0
3880,7,29,42,29,1,0,0,0,0,0,0,0,8,22,44,36,6,0,0,0,0,0,0,0
3881,29,42,29,1,0,0,0,0,0,0,0,8,22,44,36,6,0,0,0,0,0,0,0,4
3882,42,29,1,0,0,0,0,0,0,0,8,22,44,36,6,0,0,0,0,0,0,0,4,67
3883,29,1,0,0,0,0,0,0,0,8,22,44,36,6,0,0,0,0,0,0,0,4,67,76
3884,1,0,0,0,0,0,0,0,8,22,44,36,6,0,0,0,0,0,0,0,4,67,76,40
3885,0,0,0,0,0,0,0,8,22,44,36,6,0,0,0,0,0,0,0,4,67,76,40,11
3886,0,0,0,0,0,0,8,22,44,36,6,0,0,0,0,0,0,0,4,67,76,40,11,0
3887,0,0,0,0,0,8,22,44,36,6,0,0,0,0,0,0,0,4,67,76,40,11,0,0
3888,0,0,0,0,8,22,44,36,6,0,0,0,0,0,0,0,4,67,76,40,11,0,0,0
3889,0,0,0,8,22,44,36,6,0,0,0,0,0,0,0,4,67,76,40,11,0,0,0,0
3890,0,0,8,22,44,36,6,0,0,0,0,0,0,0,4,67,76,40,11,0,0,0,0,0
3891,0,8,22,44,36,6,0,0,0,0,0,0,0,4,67,76,40,11,0,0,0,0,0,0
3892,8,22,44,36,6,0,0,0,0,0,0,0,4,67,76,40,11,0,0,0,0,0,0,0
3893,22,44,36,6,0,0,0,0,0,0,0,4,67,76,40,11,0,0,0,0,0,0,0,6
3894,44,36,6,0,0,0,0,0,0,0,4,67,76,40,11,0,0,0,0,0,0,0,6,63
3895,36,6,0,0,0,0,0,0,0,4,67,76,40,11,0,0,0,0,0,0,0,6,63,71
3896,6,0,0,0,0,0,0,0,4,67,76,40,11,0,0,0,0,0,0,0,6,63,71,56
3897,0,0,0,0,0,0,0,4,67,76,40,11,0,0,0,0,0,0,0,6,63,71,56,9
3898,0,0,0,0,0,0,4,67,76,40,11,0,0,0,0,0,0,0,6,63,71,56,9,0
3899,0,0,0,0,0,4,67,76,40,11,0,0,0,0,0,0,0,6,63,71,56,9,0,0
3900,0,0,0,0,4,67,76,40,11,0,0,0,0,0,0,0,6,63,71,56,9,0,0,0
3901,0,0,0,4,67,76,40,11,0,0,0,0,0,0,0,6,63,71,56,9,0,0,0,0
3902,0,0,4,67,76,40,11,0,0,0,0,0,0,0,6,63,71,56,9,0,0,0,0,0
3903,0,4,67,76,40,11,0,0,0,0,0,0,0,6,63,71,56,9,0,0,0,0,0,0
3904,4,67,76,40,11,0,0,0,0,0,0,0,6,63,71,56,9,0,0,0,0,0,0,0
3905,67,76,40,11,0,0,0,0,0,0,0,6,63,71,56,9,0,0,0,0,0,0,0,8
3906,76,40,11,0,0,0,0,0,0,0,6,63,71,56,9,0,0,0,0,0,0,0,8,57
3907,40,11,0,0,0,0,0,0,0,6,63,71,56,9,0,0,0,0,0,0,0,8,57,57
3908,11,0,0,0,0,0,0,0,6,63,71,56,9,0,0,0,0,0,0,0,8,57,57,51
3909,0,0,0,0,0,0,0,6,63,71,56,9,0,0,0,0,0,0,0,8,57,57,51,8
3910,0,0,0,0,0,0,6,63,71,56,9,0,0,0,0,0,0,0,8,57,57,51,8,0
3911,0,0,0,0,0,6,63,71,56,9,0,0,0,0,0,0,0,8,57,57,51,8,0,0
3912,0,0,0,0,6,63,71,56,9,0,0,0,0,0,0,0,8,57,57,51,8,0,0,0
3913,0,0,0,6,63,71,56,9,0,0,0,0,0,0,0,8,57,57,51,8,0,0,0,0
3914,0,0,6,63,71,56,9,0,0,0,0,0,0,0,8,57,57,51,8,0,0,0,0,0
3915,0,6,63,71,56,9,0,0,0,0,0,0,0,8,57,57,51,8,0,0,0,0,0,0
3916,6,63,71,56,9,0,0,0,0,0,0,0,8,57,57,51,8,0,0,0,0,0,0,0
3917,63,71,56,9,0,0,0,0,0,0,0,8,57,57,51,8,0,0,0,0,0,0,0,4
3918,71,56,9,0,0,0,0,0,0,0,8,57,57,51,8,0,0,0,0,0,0,0,4,66
3919,56,9,0,0,0,0,0,0,0,8,57,57,51,8,0,0,0,0,0,0,0,4,66,75
3920,9,0,0,0,0,0,0,0,8,57,57,51,8,0,0,0,0,0,0,0,4,66,75,56
3921,0,0,0,0,0,0,0,8,57,57,51,8,0,0,0,0,0,0,0,4,66,75,56,9
3922,0,0,0,0,0,0,8,57,57,51,8,0,0,0,0,0,0,0,4,66,75,56,9,0
3923,0,0,0,0,0,8,57,57,51,8,0,0,0,0,0,0,0,4,66,75,56,9,0,0
3924,0,0,0,0,8,57,57,51,8,0,0,0,0,0,0,0,4,66,75,56,9,0,0,0
3925,0,0,0,8,57,57,51,8,0,0,0,0,0,0,0,4,66,75,56,9,0,0,0,0
3926,0,0,8,57,57,51,8,0,0,0,0,0,0,0,4,66,75,56,9,0,0,0,0,0
3927,0,8,57,57,51,8,0,0,0,0,0,0,0,4,66,75,56,9,0,0,0,0,0,0
3928,8,57,57,51,8,0,0,0,0,0,0,0,4,66,75,56,9,0,0,0,0,0,0,0
3929,57,57,51,8,0,0,0,0,0,0,0,4,66,75,56,9,0,0,0,0,0,0,0,5
3930,57,51,8,0,0,0,0,0,0,0,4,66,75,56,9,0,0,0,0,0,0,0,5,64
3931,51,8,0,0,0,0,0,0,0,4,66,75,56,9,0,0,0,0,0,0,0,5,64,73
3932,8,0,0,0,0,0,0,0,4,66,75,56,9,0,0,0,0,0,0,0,5,64,73,55
3933,0,0,0,0,0,0,0,4,66,75,56,9,0,0,0,0,0,0,0,5,64,73,55,9
3934,0,0,0,0,0,0,4,66,75,56,9,0,0,0,0,0,0,0,5,64,73,55,9,0
3935,0,0,0,0,0,4,66,75,56,9,0,0,0,0,0,0,0,5,64,73,55,9,0,0
3936,0,0,0,0,4,66,75,56,9,0,0,0,0,0,0,0,5,64,73,55,9,0,0,0
3937,0,0,0,4,66,75,56,9,0,0,0,0,0,0,0,5,64,73,55,9,0,0,0,0
3938,0,0,4,66,75,56,9,0,0,0,0,0,0,0,5,64,73,55,9,0,0,0,0,0
3939,0,4,66,75,56,9,0,0,0,0,0,0,0,5,64,73,55,9,0,0,0,0,0,0
3940,4,66,75,56,9,0,0,0,0,0,0,0,5,64,73,55,9,0,0,0,0,0,0,0
3941,66,75,56,9,0,0,0,0,0,0,0,5,64,73,55,9,0,0,0,0,0,0,0,4
3942,75,56,9,0,0,0,0,0,0,0,5,64,73,55,9,0,0,0,0,0,0,0,4,63
3943,56,9,0,0,0,0,0,0,0,5,64,73,55,9,0,0,0,0,0,0,0,4,63,73
3944,9,0,0,0,0,0,0,0,5,64,73,55,9,0,0,0,0,0,0,0,4,63,73,49
3945,0,0,0,0,0,0,0,5,64,73,55,9,0,0,0,0,0,0,0,4,63,73,49,6
3946,0,0,0,0,0,0,5,64,73,55,9,0,0,0,0,0,0,0,4,63,73,49,6,0
3947,0,0,0,0,0,5,64,73,55,9,0,0,0,0,0,0,0,4,63,73,49,6,0,0
3948,0,0,0,0,5,64,73,55,9,0,0,0,0,0,0,0,4,63,73,49,6,0,0,0
3949,0,0,0,5,64,73,55,9,0,0,0,0,0,0,0,4,63,73,49,6,0,0,0,0
3950,0,0,5,64,73,55,9,0,0,0,0,0,0,0,4,63,73,49,6,0,0,0,0,0
3951,0,5,64,73,55,9,0,0,0,0,0,0,0,4,63,73,49,6,0,0,0,0,0,0
3952,5,64,73,55,9,0,0,0,0,0,0,0,4,63,73,49,6,0,0,0,0,0,0,0
3953,64,73,55,9,0,0,0,0,0,0,0,4,63,73,49,6,0,0,0,0,0,0,0,4
3954,73,55,9,0,0,0,0,0,0,0,4,63,73,49,6,0,0,0,0,0,0,0,4,63
3955,55,9,0,0,0,0,0,0,0,4,63,73,49,6,0,0,0,0,0,0,0,4,63,69
3956,9,0,0,0,0,0,0,0,4,63,73,49,6,0,0,0,0,0,0,0,4,63,69,57
3957,0,0,0,0,0,0,0,4,63,73,49,6,0,0,0,0,0,0,0,4,63,69,57,5
3958,0,0,0,0,0,0,4,63,73,49,6,0,0,0,0,0,0,0,4,63,69,57,5,0
3959,0,0,0,0,0,4,63,73,49,6,0,0,0,0,0,0,0,4,63,69,57,5,0,0
3960,0,0,0,0,4,63,73,49,6,0,0,0,0,0,0,0,4,63,69,57,5,0,0,0
3961,0,0,0,4,63,73,49,6,0,0,0,0,0,0,0,4,63,69,57,5,0,0,0,0
3962,0,0,4,63,73,49,6,0,0,0,0,0,0,0,4,63,69,57,5,0,0,0,0,0
3963,0,4,63,73,49,6,0,0,0,0,0,0,0,4,63,69,57,5,0,0,0,0,0,0
3964,4,63,73,49,6,0,0,0,0,0,0,0,4,63,69,57,5,0,0,0,0,0,0,0
3965,63,73,49,6,0,0,0,0,0,0,0,4,63,69,57,5,0,0,0,0,0,0,0,2
3966,73,49,6,0,0,0,0,0,0,0,4,63,69,57,5,0,0,0,0,0,0,0,2,3
3967,49,6,0,0,0,0,0,0,0,4,63,69,57,5,0,0,0,0,0,0,0,2,3,3
3968,6,0,0,0,0,0,0,0,4,63,69,57,5,0,0,0,0,0,0,0,2,3,3,3
3969,0,0,0,0,0,0,0,4,63,69,57,5,0,0,0,0,0,0,0,2,3,3,3,3
3970,0,0,0,0,0,0,4,63,69,57,5,0,0,0,0,0,0,0,2,3,3,3,3,0
3971,0,0,0,0,0,4,63,69,57,5,0,0,0,0,0,0,0,2,3,3,3,3,0,0
3972,0,0,0,0,4,63,69,57,5,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0
3973,0,0,0,4,63,69,57,5,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0
3974,0,0,4,63,69,57,5,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,0
3975,0,4,63,69,57,5,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,0,0
3976,4,63,69,57,5,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,0,0,0
3977,63,69,57,5,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,0,0,0,4
3978,69,57,5,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,0,0,0,4,63
3979,57,5,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,0,0,0,4,63,79
3980,5,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,0,0,0,4,63,79,61
3981,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,0,0,0,4,63,79,61,10
3982,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,0,0,0,4,63,79,61,10,0
3983,0,0,0,0,0,2,3,3,3,3,0,0,0,0,0,0,0,4,63,79,61,10,0,0
3984,0,0,0,0,2,3,3,3,3,0,0,0,0,0,0,0,4,63,79,61,10,0,0,0
3985,0,0,0,2,3,3,3,3,0,0,0,0,0,0,0,4,63,79,61,10,0,0,0,0
3986,0,0,2,3,3,3,3,0,0,0,0,0,0,0,4,63,79,61,10,0,0,0,0,0
3987,0,2,3,3,3,3,0,0,0,0,0,0,0,4,63,79,61,10,0,0,0,0,0,0
3988,2,3,3,3,3,0,0,0,0,0,0,0,4,63,79,61,10,0,0,0,0,0,0,0
3989,3,3,3,3,0,0,0,0,0,0,0,4,63,79,61,10,0,0,0,0,0,0,0,4
3990,3,3,3,0,0,0,0,0,0,0,4,63,79,61,10,0,0,0,0,0,0,0,4,64
3991,3,3,0,0,0,0,0,0,0,4,63,79,61,10,0,0,0,0,0,0,0,4,64,75
3992,3,0,0,0,0,0,0,0,4,63,79,61,10,0,0,0,0,0,0,0,4,64,75,58
3993,0,0,0,0,0,0,0,4,63,79,61,10,0,0,0,0,0,0,0,4,64,75,58,9
3994,0,0,0,0,0,0,4,63,79,61,10,0,0,0,0,0,0,0,4,64,75,58,9,0
3995,0,0,0,0,0,4,63,79,61,10,0,0,0,0,0,0,0,4,64,75,58,9,0,0
3996,0,0,0,0,4,63,79,61,10,0,0,0,0,0,0,0,4,64,75,58,9,0,0,0
3997,0,0,0,4,63,79,61,10,0,0,0,0,0,0,0,4,64,75,58,9,0,0,0,0
3998,0,0,4,63,79,61,10,0,0,0,0,0,0,0,4,64,75,58,9,0,0,0,0,0
3999,0,4,63,79,61,10,0,0,0,0,0,0,0,4,64,75,58,9,0,0,0,0,0,0
4000,4,63,79,61,10,0,0,0,0,0,0,0,4,64,75,58,9,0,0,0,0,0,0,0
4001,63,79,61,10,0,0,0,0,0,0,0,4,64,75,58,9,0,0,0,0,0,0,0,6
4002,79,61,10,0,0,0,0,0,0,0,4,64,75,58,9,0,0,0,0,0,0,0,6,45
4003,61,10,0,0,0,0,0,0,0,4,64,75,58,9,0,0,0,0,0,0,0,6,45,72
4004,10,0,0,0,0,0,0,0,4,64,75,58,9,0,0,0,0,0,0,0,6,45,72,36
4005,0,0,0,0,0,0,0,4,64,75,58,9,0,0,0,0,0,0,0,6,45,72,36,9
4006,0,0,0,0,0,0,4,64,75,58,9,0,0,0,0,0,0,0,6,45,72,36,9,0
4007,0,0,0,0,0,4,64,75,58,9,0,0,0,0,0,0,0,6,45,72,36,9,0,0
4008,0,0,0,0,4,64,75,58,9,0,0,0,0,0,0,0,6,45,72,36,9,0,0,0
4009,0,0,0,4,64,75,58,9,0,0,0,0,0,0,0,6,45,72,36,9,0,0,0,0
4010,0,0,4,64,75,58,9,0,0,0,0,0,0,0,6,45,72,36,9,0,0,0,0,0
4011,0,4,64,75,58,9,0,0,0,0,0,0,0,6,45,72,36,9,0,0,0,0,0,0
4012,4,64,75,58,9,0,0,0,0,0,0,0,6,45,72,36,9,0,0,0,0,0,0,0
4013,64,75,58,9,0,0,0,0,0,0,0,6,45,72,36,9,0,0,0,0,0,0,0,4
4014,75,58,9,0,0,0,0,0,0,0,6,45,72,36,9,0,0,0,0,0,0,0,4,62
4015,58,9,0,0,0,0,0,0,0,6,45,72,36,9,0,0,0,0,0,0,0,4,62,72
4016,9,0,0,0,0,0,0,0,6,45,72,36,9,0,0,0,0,0,0,0,4,62,72,41
4017,0,0,0,0,0,0,0,6,45,72,36,9,0,0,0,0,0,0,0,4,62,72,41,6
4018,0,0,0,0,0,0,6,45,72,36,9,0,0,0,0,0,0,0,4,62,72,41,6,0
4019,0,0,0,0,0,6,45,72,36,9,0,0,0,0,0,0,0,4,62,72,41,6,0,0
4020,0,0,0,0,6,45,72,36,9,0,0,0,0,0,0,0,4,62,72,41,6,0,0,0
4021,0,0,0,6,45,72,36,9,0,0,0,0,0,0,0,4,62,72,41,6,0,0,0,0
4022,0,0,6,45,72,36,9,0,0,0,0,0,0,0,4,62,72,41,6,0,0,0,0,0
4023,0,6,45,72,36,9,0,0,0,0,0,0,0,4,62,72,41,6,0,0,0,0,0,0
4024,6,45,72,36,9,0,0,0,0,0,0,0,4,62,72,41,6,0,0,0,0,0,0,0
4025,45,72,36,9,0,0,0,0,0,0,0,4,62,72,41,6,0,0,0,0,0,0,0,5
4026,72,36,9,0,0,0,0,0,0,0,4,62,72,41,6,0,0,0,0,0,0,0,5,59
4027,36,9,0,0,0,0,0,0,0,4,62,72,41,6,0,0,0,0,0,0,0,5,59,69
4028,9,0,0,0,0,0,0,0,4,62,72,41,6,0,0,0,0,0,0,0,5,59,69,51
4029,0,0,0,0,0,0,0,4,62,72,41,6,0,0,0,0,0,0,0,5,59,69,51,7
4030,0,0,0,0,0,0,4,62,72,41,6,0,0,0,0,0,0,0,5,59,69,51,7,0
4031,0,0,0,0,0,4,62,72,41,6,0,0,0,0,0,0,0,5,59,69,51,7,0,0
4032,0,0,0,0,4,62,72,41,6,0,0,0,0,0,0,0,5,59,69,51,7,0,0,0
4033,0,0,0,4,62,72,41,6,0,0,0,0,0,0,0,5,59,69,51,7,0,0,0,0
4034,0,0,4,62,72,41,6,0,0,0,0,0,0,0,5,59,69,51,7,0,0,0,0,0
4035,0,4,62,72,41,6,0,0,0,0,0,0,0,5,59,69,51,7,0,0,0,0,0,0
4036,4,62,72,41,6,0,0,0,0,0,0,0,5,59,69,51,7,0,0,0,0,0,0,0
4037,62,72,41,6,0,0,0,0,0,0,0,5,59,69,51,7,0,0,0,0,0,0,0,8
4038,72,41,6,0,0,0,0,0,0,0,5,59,69,51,7,0,0,0,0,0,0,0,8,33
4039,41,6,0,0,0,0,0,0,0,5,59,69,51,7,0,0,0,0,0,0,0,8,33,65
4040,6,0,0,0,0,0,0,0,5,59,69,51,7,0,0,0,0,0,0,0,8,33,65,39
4041,0,0,0,0,0,0,0,5,59,69,51,7,0,0,0,0,0,0,0,8,33,65,39,7
4042,0,0,0,0,0,0,5,59,69,51,7,0,0,0,0,0,0,0,8,33,65,39,7,0
4043,0,0,0,0,0,5,59,69,51,7,0,0,0,0,0,0,0,8,33,65,39,7,0,0
4044,0,0,0,0,5,59,69,51,7,0,0,0,0,0,0,0,8,33,65,39,7,0,0,0
4045,0,0,0,5,59,69,51,7,0,0,0,0,0,0,0,8,33,65,39,7,0,0,0,0
4046,0,0,5,59,69,51,7,0,0,0,0,0,0,0,8,33,65,39,7,0,0,0,0,0
4047,0,5,59,69,51,7,0,0,0,0,0,0,0,8,33,65,39,7,0,0,0,0,0,0
4048,5,59,69,51,7,0,0,0,0,0,0,0,8,33,65,39,7,0,0,0,0,0,0,0
4049,59,69,51,7,0,0,0,0,0,0,0,8,33,65,39,7,0,0,0,0,0,0,0,8
4050,69,51,7,0,0,0,0,0,0,0,8,33,65,39,7,0,0,0,0,0,0,0,8,56
4051,51,7,0,0,0,0,0,0,0,8,33,65,39,7,0,0,0,0,0,0,0,8,56,67
4052,7,0,0,0,0,0,0,0,8,33,65,39,7,0,0,0,0,0,0,0,8,56,67,50
4053,0,0,0,0,0,0,0,8,33,65,39,7,0,0,0,0,0,0,0,8,56,67,50,5
4054,0,0,0,0,0,0,8,33,65,39,7,0,0,0,0,0,0,0,8,56,67,50,5,0
4055,0,0,0,0,0,8,33,65,39,7,0,0,0,0,0,0,0,8,56,67,50,5,0,0
